x,y,z
-1.0377354003445882,1.412319470472535,-0.25271979580773146
-1.0497821174002615,1.4038247449807,-0.2527542497602378
-1.0617429499751676,1.3951863238004978,-0.252775925209235
-1.0736181492008399,1.3864061880864622,-0.2527871447236312
-1.0854073993012203,1.3774851371859567,-0.252790403276856
-1.0971096012908954,1.3684237221628606,-0.25278842040853045
-1.1087238318633956,1.359222636555158,-0.25278329653494247
-1.1202487672691062,1.349882359640149,-0.25277677930035675
-1.131683045886704,1.3404032740129779,-0.2527704046821758
-1.1430253621673565,1.330785941761539,-0.2527651499373069
-1.1542744548437667,1.3210309306144645,-0.252761731412848
-1.1654290780611873,1.3111388556566856,-0.25276059307003784
-1.1764879971468953,1.3011103707218725,-0.2527619464656448
-1.1874499752564862,1.290946151798268,-0.252765804926805
-1.1983137793037866,1.280646908422062,-0.2527720048694373
-1.2090781770671755,1.2702133763145245,-0.25278024001608984
-1.2197419376726168,1.2596463191136424,-0.25279008805846315
-1.2303038320177677,1.2489465298126041,-0.2528010308760625
-1.2407626322320944,1.2381148294093784,-0.25281247667847284
-1.2511171122390965,1.2271520659556074,-0.2528237783018022
-1.261366047925752,1.2160591145464814,-0.25283424878183264
-1.2715082175249846,1.2048368768537674,-0.25284317489007707
-1.2815424024876156,1.1934862803456778,-0.2528498291731396
-1.2914673882962056,1.1820082777469922,-0.2528534800880049
-1.3012819655385108,1.170403846518852,-0.2528534006472163
-1.31098493105524,1.158673988364161,-0.25284887575537907
-1.3205750891497168,1.1468197287747401,-0.2528392082849986
-1.3300512528758879,1.1348421166089124,-0.2528237240690948
-1.3394122453727761,1.1227422237435705,-0.25280177588035835
-1.3486569012100371,1.1105211447950607,-0.25277274646689696
-1.3577840677272073,1.0981799969079613,-0.2527360507053795
-1.366792606345518,1.0857199196268517,-0.2526911369040214
-1.3756813938290726,1.073142074853989,-0.2526374872790915
-1.3844493234765498,1.0604476468992363,-0.2525746176126574
-1.3930953062243285,1.047637842627655,-0.2525020760867676
-1.4016182716442382,1.034713891710429,-0.252419441279577
-1.4100171688212546,1.021677046985019,-0.25232631929868204
-1.4182909670983643,1.0085285849304686,-0.25222234001934246
-1.4264386566782257,0.9952698062644444,-0.2521071523882565
-1.4344592490735613,0.9819020366693383,-0.25198041874729193
-1.4423517774007708,0.9684266276556724,-0.2518418081258116
-1.4501152965138404,0.9548449575723235,-0.25169098844457416
-1.4577488829783602,0.9411584327746897,-0.25152761756810105
-1.4652516348881877,0.9273684889639124,-0.2513513331356893
-1.472622671530119,0.9134765927126857,-0.25116174109321765
-1.4798611329047482,0.8994842431961156,-0.25095840283817816
-1.4869661791145075,0.8853929741495796,-0.25074082087835436
-1.4939369896327004,0.8712043560796535,-0.2505084228896293
-1.5007727624701017,0.8569199987590155,-0.25026054403995496
-1.5074727132583414,0.8425415540418779,-0.24999640742376028
-1.5140360742719376,0.8280707190430368,-0.24971510242324754
-1.520462093413291,0.8135092397311957,-0.2494155607792532
-1.526750033187334,0.798858914995913,-0.24909653011365163
-1.532899169694784,0.7841216012575211,-0.24875654459652072
-1.5389087916750877,0.769299217700819,-0.24839389239327764
-1.5447781996322205,0.7543937522264164,-0.2480065794583119
-1.5505067050785355,0.739407268228612,-0.2475922891606685
-1.5560936299339936,0.7243419123257577,-0.24714833713228324
-1.5615383061203336,0.7091999231886179,-0.24667162061802042
-1.5668400753924487,0.6939836416345199,-0.24615856147695364
-1.5719982894523405,0.6786955221805754,-0.24560504183314769
-1.577012310395156,0.6633381462783525,-0.24500633119856216
-1.5818815115421245,0.64791423748562,-0.24435700368692265
