x,y,z
-1.1174721611066731,-1.3576241889885905,0.08572107686628766
-1.1597837803192321,-1.3794300532350108,0.17327697772998363
-1.1999885350877297,-1.3930534997387096,0.26564910009400894
-1.2373579237765282,-1.3975230238627403,0.3614601672669235
-1.271128462263956,-1.3920920311393923,0.45909844079958
-1.3005327760464416,-1.3763071369610436,0.5567752902597902
-1.3248358284292856,-1.3500323368026195,0.6525781867733922
-1.3433751780022756,-1.3134591241198939,0.7445366539010123
-1.35559812460458,-1.2671132721497542,0.8307064129287968
-1.3610907768543905,-1.2118557997113122,0.9092675708155331
-1.3595974569382365,-1.1488610699221722,0.9786186824813224
-1.3510316287538715,-1.079560037711131,1.0374491391291878
-1.3354795695540798,-1.005554730612504,1.0847811215391492
-1.3131972284749809,-0.9285260480419197,1.1199843573519022
-1.2845996845456087,-0.8501564096645692,1.1427736087979439
-1.250243623722997,-0.772074171875397,1.1531978268377734
-1.2108042401352679,-0.6958103127768123,1.151624162407597
-1.1670485302311366,-0.6227541081729798,1.1387139378567561
-1.1198065427850725,-0.5541039954555292,1.1153847164361554
-1.0699416943888247,-0.4908224312581375,1.0827542318007481
-1.0183213773302473,-0.43360824660175,1.0420674893559356
-0.9657894426307403,-0.38289444014638324,0.9946154688929347
-0.9131421508794008,-0.3388692106313671,0.9416586689378184
-0.8611087310853014,-0.30151069989967916,0.8843682139408348
-0.8103371122027293,-0.27062525646915125,0.8237913636602019
-0.7613849693120498,-0.24588381233610296,0.7608403974157076
-0.7147159456993902,-0.22685668614896304,0.6962981381877875
-0.6707006389848025,-0.2130495015093674,0.6308317952495817
-0.6296216258301182,-0.20394084400442047,0.5650084617293628
-0.5916815168842431,-0.19901824656415273,0.499308400922562
-0.5570128859554795,-0.19780685296729408,0.4341347192019368
-0.5256889647220497,-0.19988664218528956,0.36981984003323354
-0.49773422585038457,-0.20489823144967706,0.3066305114575765
-0.4731343091837782,-0.21254100371405465,0.24477376451971505
-0.4518450471047105,-0.2225683468895242,0.18440591153637964
-0.4338005210008116,-0.2347831343219353,0.12564526209440874
-0.41892014149404394,-0.24903396351039503,0.06858732202969231
-0.40711477254439965,-0.26521096241826614,0.013319806461104311
-0.3982919605240669,-0.2832399165888905,-0.04006539231900952
-0.3923603513643295,-0.30307461423679427,-0.09146502706875737
-0.389233336529893,-0.3246886637406128,-0.140762087141176
-0.38883188242260386,-0.3480687623739409,-0.18782663630476149
-0.3910864452833093,-0.37321111346446334,-0.23251776032042254
-0.39593791450041294,-0.40012153945549667,-0.2746848252346403
-0.40333765250028664,-0.4288183410290939,-0.3141671433002326
