x,y,z
-1.117684046175728,-1.3570569160953347,0.08566817001639748
-1.1601386172225348,-1.3781619212597063,0.1730671541196056
-1.2004073690695947,-1.3911757219864,0.265116068616571
-1.237770956418038,-1.3952281877203858,0.360455071240918
-1.2714901431629249,-1.3895821681102274,0.45751495269650455
-1.3008282297384564,-1.373716739419086,0.5545477326740391
-1.325077911108401,-1.347392377929784,0.6496724014442714
-1.3435918488592766,-1.3106990512809351,0.7409388524195419
-1.3558144539906383,-1.2640840001195164,0.8264074428539843
-1.3613122719354818,-1.2083556925066947,0.9042377051777155
-1.3598003200817532,-1.1446615633079156,0.9727779593488561
-1.3511618998015487,-1.0744397566611719,1.0306469322084162
-1.335459873869239,-0.9993482193274841,1.0767990994440382
-1.3129381597709704,-0.9211774318937334,1.110567293276973
-1.2840131407524291,-0.8417551768906897,1.1316788925616992
-1.2492556973109985,-0.7628525874245717,1.140245152643466
-1.2093654574311323,-0.6861001527942321,1.1367263693186214
-1.165139523097579,-0.6129205530585056,1.1218780807999327
-1.117438273740877,-0.5444825773690694,1.096685037900194
-1.0671508579168725,-0.4816774956424448,1.0622900922907732
-1.0151627047499652,-0.4251166181965611,1.019924569705264
-0.9623268990744527,-0.37514677137001806,0.970845379375028
-0.9094406684314181,-0.33187922195488895,0.9162824090509911
-0.8572276209480496,-0.29522719444096257,0.8573980016234586
-0.8063258253497451,-0.26494739950951285,0.7952587652032141
-0.7572813854632013,-0.24068171620161616,0.7308187904110763
-0.7105468521084305,-0.22199612120875045,0.664912590915911
-0.6664836337991417,-0.20841494857763543,0.5982557198205889
-0.6253674978097751,-0.1994494588521727,0.5314509693195539
-0.58739627070006,-0.1946204232051878,0.46499823785317496
-0.5526989259881264,-0.19347495906099255,0.39930645383793273
-0.5213453618775424,-0.19559819719838778,0.3347063001356334
-0.4933563034394666,-0.20062054460758283,0.27146283267592874
-0.46871289608144207,-0.20822136906927646,0.20978739553682146
-0.447365680046614,-0.21812990731936344,0.14984848671275852
-0.4292427428745873,-0.23012412094256351,0.09178142016071966
-0.4142569353624571,-0.24402811828841164,0.035696765101134176
-0.4023121061609701,-0.2597086452233506,-0.01831236822101001
-0.39330836188753115,-0.2770710346907794,-0.07016407585255191
-0.3871463956108926,-0.29605490209332874,-0.11978229602684909
-0.3837309492431693,-0.31662978395790065,-0.16709218397094183
-0.3829734872978693,-0.3387908421569028,-0.21201608308477926
-0.3847941630035965,-0.36255469449479616,-0.25446996456213267
-0.3891231549776123,-0.3879553832006968,-0.29436022638518367
-0.39590144529846444,-0.4150404538970598,-0.33158076380428536
-0.405081099272112,-0.4438670870225021,-0.36601024599306964
-0.4166250945554155,-0.47449819976321006,-0.3975095573951535
-0.4305067334250081,-0.5069984179411922,-0.42591938776095706
-0.44670865750608135,-0.5414298031329627,-0.45105798281548726
-0.46522146972852474,-0.5778472102161865,-0.4727190989610657
-0.4860419541291341,-0.6162931448699989,-0.4906702415899451
-0.5091708708657086,-0.6567919903270045,-0.5046513086275723
-0.5346102920564604,-0.6993434797722369,-0.5143738098000767
-0.5623604346052479,-0.7439153080357617,-0.5195208882883104
-0.5924159401044814,-0.7904348074940124,-0.5197484344972381
-0.6247615506842916,-0.8387796632932947,-0.5146876498449622
-0.6593671352151946,-0.8887677179809192,-0.5039494878935509
-0.6961820349939604,-0.9401460217865436,-0.48713146401952123
-0.7351287248638111,-0.9925794283766001,-0.4638273725173292
-0.7760958279320822,-1.045639221687396,-0.433640466172057
-0.8189305830334191,-1.0987924887497478,-0.396200617269022
-0.8634309467917931,-1.1513932212896547,-0.3511858650050321
-0.9093376182273561,-1.2026764204650942,-0.2983485331666822
-0.9563264025070981,-1.2517567655336066,-0.23754574494009617
-1.0040014767538428,-1.2976336419639924,-0.16877364707414788
-1.051890274040507,-1.339204441245716,-0.09220397867474972
-1.0994408434886451,-1.3752879594464247,-0.008220805912507068
-1.1460226479249545,-1.4046593413236117,0.08254563832397022
-1.1909317910837018,-1.4260972568516044,0.17919189863524032
-1.2334015844405157,-1.438442808608483,0.28052551006349713
-1.272619131949262,-1.440668073508887,0.3850651128865197
-1.3077482039676895,-1.4319503080048332,0.491060585998893
-1.3379580891043659,-1.411745945307337,0.5965359776388466
-1.3624573911317457,-1.379856956121916,0.6993558272412503
-1.3805309577489357,-1.336481363045336,0.7973126090560054
-1.3915774092098276,-1.2822400870064454,0.8882298736648924
-1.3951442206170972,-1.2181740876815916,0.9700727818027657
-1.390957136966602,-1.1457088771777393,1.0410557444907758
-1.378940954640661,-1.066587531711407,1.0997363333362031
-1.3592293995674947,-0.9827775959139107,1.145085768713721
-1.332162891288089,-0.8963609238348083,1.1765290245788371
-1.2982742429905607,-0.8094177695701097,1.193951430551933
-1.2582636032963694,-0.7239168716499815,1.1976728744031746
-1.2129649923608847,-0.6416218434632799,1.1883945197349908
-1.1633074692621088,-0.5640212844105106,1.16712570489757
-1.1102742174833824,-0.4922863456852129,1.1351000182756286
-1.054862665911512,-0.42725578091299754,1.0936894273062459
-0.9980482605666853,-0.3694454247515493,1.044324037549642
-0.9407537940124899,-0.31907696271921715,0.9884230118271686
-0.883825418812838,-0.27611989225476874,0.9273398674542168
-0.828015732605401,-0.24034060396414514,0.8623232027686525
-0.7739737046739047,-0.2113532669347018,0.794492159951961
-0.7222407583401738,-0.18866837147154758,0.724824737895875
-0.6732520377503519,-0.17173608472681678,0.6541564273793776
-0.6273417554593392,-0.15998279900472046,0.5831864655660652
-0.5847515086962347,-0.15284027172988424,0.5124891703609604
-0.5456405324747274,-0.1497675168015986,0.4425281845929785
-0.5100969933056791,-0.15026611043388005,0.37367192077759714
-0.47814958974824917,-0.15388985484569595,0.3062089643666521
-0.4497788936217688,-0.1602498495323328,0.2403626129818459
-0.42492802335294894,-0.1690160035480348,0.17630407391990133
-0.4035123795505877,-0.1799159287804799,0.11416410475007766
-0.38542828811135643,-0.1927320198736897,0.05404306730216124
-0.3705604870334528,-0.20729737762079825,-0.003980514343298047
-0.35878846098721645,-0.22349108674235296,-0.059842731879895084
-0.34999167520988,-0.24123322623880394,-0.11348821462318615
-0.34405379069383923,-0.2604798758883886,-0.16486499608447502
-0.3408659592542779,-0.2812182872611393,-0.21392013521313302
-0.3403293030036864,-0.3034623108852639,-0.2605959203737864
-0.3423566807470569,-0.3272481107448577,-0.30482650667672306
-0.3468738361012456,-0.35263015038869927,-0.3465348613985082
-0.35382001053020135,-0.37967739880213447,-0.38562991643200206
-0.36314809034356416,-0.4084696762651401,-0.42200385052715195
-0.37482434103357914,-0.43909403849433604,-0.45552944779748294
-0.3888277658334339,-0.4716410797180144,-0.48605750337016396
-0.40514910855824254,-0.5062010207633563,-0.5134142733287641
-0.4237895039828768,-0.5428594361271992,-0.5373989956934135
-0.4447587624959179,-0.5816924643928556,-0.5577815437535598
-0.4680732598359256,-0.6227613400325613,-0.5743003143666883
-0.49375338775325606,-0.6661060832703876,-0.5866605035863346
-0.5218205080296213,-0.7117381909987381,-0.594532981673253
-0.5522933413117853,-0.759632189706994,-0.5975540500973935
-0.5851837149776208,-0.8097159463686712,-0.5953264444148223
-0.6204915925996952,-0.861859692126909,-0.5874220369767835
-0.6581993140143032,-0.9158638047276719,-0.5733867876077632
-0.6982649928030806,-0.9714455283029615,-0.5527485799790313
-0.7406150511715461,-1.028224992696264,-0.5250286522668874
-0.7851359254146388,-1.085711136754377,-0.4897573618191826
