x,y,z
-1.037766759452069,1.4123477581122827,-0.2527365360523315
-1.049848771740453,1.403880759924069,-0.2528026080448433
-1.0618498466537563,1.3952690795495553,-0.2528669495977842
-1.0737686236833441,1.3865132920860603,-0.25292951524642543
-1.0856037497959885,1.3776139882668073,-0.2529902895778248
-1.0973538794337334,1.368571774461025,-0.25304928723082626
-1.1090176745140132,1.3593872726738598,-0.25310655289606016
-1.1205938044296013,1.3500611205464121,-0.2531621613159432
-1.1320809460485612,1.340593971355777,-0.25321621728467825
-1.1434777837143608,1.3309864940149516,-0.2532688556482546
-1.1547830092457438,1.3212393730729415,-0.2533202413044476
-1.165995321936841,1.3113533087146672,-0.2533705692028194
-1.1771134285571225,1.3013290167610032,-0.2534200643447181
-1.1881360433513508,1.291167228668822,-0.2534689817832781
-1.1990618880396906,1.2808686915308938,-0.2535176066234203
-1.2098896917530306,1.2704341679988498,-0.2535662498278349
-1.2206181787020576,1.2598644284522678,-0.25361473361325804
-1.2312460636448515,1.2491602593501638,-0.2536626673450732
-1.241772071398444,1.2383224663818093,-0.2537098771883127
-1.2521949368780685,1.2273518698218318,-0.25375621386383634
-1.2625134050970432,1.2162493045303375,-0.25380155264833043
-1.272726231166872,1.2050156199528037,-0.2538457933743085
-1.2828321802972014,1.193651680120124,-0.2538888604301112
-1.2928300277957767,1.1821583636486572,-0.25393070275990576
-1.30271855906853,1.1705365637401317,-0.2539712938636866
-1.3124965696195348,1.1587871881816914,-0.2540106317972752
-1.3221628650509651,1.1469111593459484,-0.2540487391723196
-1.3317162610631936,1.1349094141908644,-0.2540856631562954
-1.3411555834546804,1.122782904259886,-0.25412147547250463
-1.350479668122069,1.1105325956818264,-0.2541562724000765
-1.3596873610601448,1.098159469170915,-0.2541901747739673
-1.368777518361797,1.0856645200268507,-0.25422332798496
-1.3777490062181086,1.0730487581346804,-0.25425590197966497
-1.3866007009182544,1.0603132079649373,-0.25428809126051893
-1.3953314888495902,1.0474589085735195,-0.25432011488578615
-1.403940266497613,1.034486913601742,-0.2543522164695575
-1.4124259392324752,1.0213982887466406,-0.2543845704599728
-1.4207874073218751,1.0081941023526104,-0.25441676460265256
-1.4290235736832393,0.994875447711086,-0.2544485740738329
-1.4371333538830815,0.9814434330802229,-0.2544798558881412
-1.4451156761130957,0.9678991795209366,-0.2545104868327102
-1.452969481190124,0.9542438208969621,-0.25454036346717834
-1.4606937225562342,0.9404785038747187,-0.25456940212368967
-1.4682873662786318,0.9266043879234642,-0.25459753890689374
-1.4757493910497361,0.9126226453151601,-0.25462472969394584
-1.4830787881871474,0.8985344611245284,-0.2546509501345067
-1.490274561633616,0.8843410332291117,-0.2546761956507428
-1.4973357279571151,0.870043572309135,-0.25470048143732615
-1.5042613163507583,0.8556433018476648,-0.2547238424614342
-1.5110503686328713,0.8411414581304684,-0.2547463334627502
-1.5177019392469597,0.8265392902460733,-0.25476802895346307
-1.5242150952616833,0.8118380600858315,-0.2547890232182669
-1.5305889163709192,0.7970390423437728,-0.25480943031436193
-1.5368224948936906,0.7821435245167717,-0.25482938407145356
-1.5429149357742287,0.767152806904402,-0.254849038091753
-1.5488653565819448,0.7520682026089975,-0.254868565749977
-1.5546728875114073,0.7368910375357183,-0.2548881601933479
-1.5603366713822724,0.7216226503913336,-0.2549080343179984
-1.5658558582579645,0.706264379192888,-0.25492805013347203
-1.571229596908238,0.6908175754215148,-0.25494783873526583
-1.576457048737266,0.6752836145455772,-0.2549672768707957
-1.5815373900051042,0.6596638822703543,-0.25498625625343274
-1.5864698118277425,0.6439597745378864,-0.2550046835625043
-1.591253520177048,0.6281726975271524,-0.25502248044329306
-1.5958877358808128,0.6123040676539135,-0.2550395835070377
-1.600371694622735,0.5963553115707808,-0.2550559443309324
-1.6047046469423976,0.5803278661672823,-0.2550715294581272
-1.6088858582353136,0.564223178569705,-0.2550863203977279
-1.6129146087528774,0.5480427061412773,-0.2551003136247959
-1.6167901936024065,0.5317879164820076,-0.25511352058034836
-1.620511922747122,0.5154602874287545,-0.25512596767135826
-1.6240791210061352,0.4990613070552951,-0.2551376962707541
-1.6274911280544775,0.482592473672187,-0.25514876271742043
-1.6307472984230849,0.46605529582683675,-0.25515923831619725
-1.633847001498785,0.44945129230357134,-0.2551692093378803
-1.636789621524328,0.4327819921234728,-0.25517877701922126
-1.6395745575983527,0.41604893454456765,-0.2551880575629272
-1.6422012236754149,0.3992536690616607,-0.25519718213766124
-1.644669048565975,0.3823977554064063,-0.255206296878042
-1.646977475936388,0.36548276354738013,-0.2552155628846441
-1.6491259636658002,0.3485102695628264,-0.25522509044907893
-1.6511139741851573,0.33148183717563917,-0.25523451626392674
-1.6529409783652262,0.31439906341338003,-0.2552436731752421
-1.6546064635978086,0.29726355763937395,-0.25525247390967887
-1.6561099338756007,0.2800769360706823,-0.25526084154661627
-1.6574509097922092,0.2628408217779328,-0.2552687095181592
-1.6586289285421343,0.24555684468551442,-0.2552760216091381
-1.6596435439207837,0.22822664157140624,-0.2552827319571087
-1.6604943263244651,0.2108518560672506,-0.2552888050523525
-1.6611808627503852,0.1934341386584275,-0.2552942157378764
-1.6617027567966554,0.17597514668388167,-0.2552989492094129
-1.6620596286622862,0.15847654433632044,-0.2553030010154199
-1.6622511151471915,0.14094000266204032,-0.255306377057081
-1.6622768696521857,0.12336719956100119,-0.2553090935883051
