x,y,z
-1.603042155015268,-0.49992865549257737,-0.2998737044149938
-1.5965268804878607,-0.5179780323129303,-0.29986699536914485
-1.5898615376205072,-0.5360050688619411,-0.29987521595113054
-1.583043603426812,-0.5540087693677151,-0.29989439869495665
-1.5760837124818674,-0.5719879738463609,-0.29992704751734867
-1.5689804537237242,-0.5899446929168323,-0.29996429002212693
-1.5617340348360387,-0.6078673567918009,-0.2999991104496685
-1.554342336737781,-0.6257564015983481,-0.3000312318024192
-1.5467998751171437,-0.6436079212947262,-0.300058680714394
-1.539108111329524,-0.6614126996700688,-0.30008006562277073
-1.5312614036665484,-0.6791671173835083,-0.3000894700485312
-1.5232533392102336,-0.6968669219027855,-0.3000869637163158
-1.5150762770110973,-0.7145079307392807,-0.3000679637813464
-1.5067219521502846,-0.7320878310827184,-0.3000288374085277
-1.4981867280955599,-0.7496054156901453,-0.2999679286232293
-1.4894636201449507,-0.7670610199197383,-0.29988821348469746
-1.4805511833818186,-0.7844531409628831,-0.2997939128270863
-1.471450035711741,-0.8017801852257254,-0.29968870075318227
-1.4621634840901503,-0.8190416955519464,-0.2995778311167173
-1.4526945473465076,-0.8362376009716317,-0.2994672970354459
-1.4430472550252,-0.8533666660107012,-0.29936331496785884
-1.433226846512622,-0.8704293191858313,-0.29927186519355975
-1.423238421793604,-0.8874250860893358,-0.2991983011482799
-1.4130866053038014,-0.9043536354749611,-0.29914795594118276
-1.4027748274130323,-0.9212138027782304,-0.29912411550870366
-1.392306906713248,-0.9380044910896328,-0.299128634441984
-1.3816855068574383,-0.9547246833531466,-0.2991609515729236
-1.3709116922378781,-0.971373830243063,-0.2992190513168226
-1.3599857814613279,-0.9879511238046363,-0.2992995816518772
-1.3489071838857907,-1.0044553382359043,-0.2993972267232713
-1.3376753079885426,-1.0208850497731832,-0.2995056165737079
-1.3262886837515593,-1.037238183488497,-0.2996178948997006
-1.3147458235322445,-1.0535119550701584,-0.29972704534298056
-1.303045776590416,-1.0697027982114724,-0.29982599547899413
-1.2911879690841783,-1.0858065912639583,-0.29990819776408745
-1.279172402257049,-1.1018186546793698,-0.2999681080468547
-1.2669996903959144,-1.1177336856133382,-0.300001321283607
-1.2546714597349948,-1.1335460698016666,-0.3000047679117748
-1.2421901660718389,-1.1492501403557855,-0.2999768355200977
