x,y,z
-1.1174003260892358,-1.3575220828776307,0.085671232081372
-1.159704176088732,-1.3792435129251668,0.17335933968031958
-1.2000064518175715,-1.392934195193132,0.26592871710764565
-1.2374110055276335,-1.397543162104764,0.36171287273548103
-1.271099522325004,-1.3923125083578651,0.45902368845676955
-1.3003328696865581,-1.3767789441536629,0.5561526711282267
-1.3244510974603108,-1.350773795196791,0.6513709525713013
-1.3428734378652394,-1.3144230026952466,0.7429292895717483
-1.355098305491237,-1.2681471233606103,0.8290580638792514
-1.360703297299275,-1.2126613294076514,0.9079672822083106
-1.3593416137175294,-1.1489645731207918,0.9778278801449833
-1.3507698156765064,-1.0783625770390843,1.0367091173409038
-1.3351294450055469,-1.0029722525657467,1.083778951000915
-1.3127380579568877,-0.9248937481434685,1.118698589672434
-1.2840226135090844,-0.8460021040440828,1.141353340733715
-1.249519473367262,-0.7679472523694413,1.151852610393454
-1.2098744019628531,-0.6921540170506336,1.1505299036910572
-1.1658425664536858,-0.619822113848338,1.1379428244964689
-1.1182885367242055,-0.5519261503531145,1.1148730755103013
-1.0681862853850248,-0.4892156259847031,1.0823264582636718
-1.0165261206680132,-0.4323018121500581,1.0416330293588534
-0.9639855729586257,-0.3818299946118546,0.9944031907118003
-0.9113542243614573,-0.33799066155448537,0.9417126072151129
-0.8593613039608636,-0.30079277615836014,0.8845570075371922
-0.8086485690330082,-0.2700950192746714,0.8238970890770065
-0.7597703050460966,-0.24560578942562175,0.7606585179642938
-0.7131933256605757,-0.2268832028044879,0.6957319290598537
-0.6692969727286564,-0.21333509327539668,0.6299729259549135
-0.6283731173896351,-0.20421906686489213,0.5642020224957129
-0.5906203839756133,-0.1990462683135286,0.4988069537910904
-0.5561254897801402,-0.19761438761579045,0.43387750241194356
-0.5249308123643117,-0.19954880012570986,0.36970864776939816
-0.4970567303143476,-0.20451064642083874,0.30655968371076564
-0.4725016232419463,-0.21219683230222894,0.2446542185202704
-0.45124187178399516,-0.22234002879447054,0.18418017491841668
-0.43323185760271105,-0.23470867214568653,0.12528979006226876
-0.4184039633856958,-0.2491069638274644,0.06809961554569267
-0.4066526185731273,-0.26538730061176397,0.012701972836336116
-0.3977646050888099,-0.283538223471914,-0.040742470411082136
-0.3917020990690056,-0.3034923518288956,-0.09214179979403765
-0.3884565978873778,-0.3251826183754341,-0.14141006506558118
-0.3880059849506342,-0.34856956476192963,-0.188442367116629
-0.3903145296985056,-0.3736413415966803,-0.2331148579764463
-0.39533288760375,-0.40041370844561514,-0.27528474081211146
-0.40299810017216703,-0.42893003383253847,-0.3147902699289707
-0.41323359494260387,-0.4592612952390338,-0.3514507507704289
-0.4259491854868955,-0.49150607910432303,-0.38506653991781165
-0.4410410714099749,-0.525790580825576,-0.41541904509071903
-0.45839183834972913,-0.5622686047575416,-0.44227072514664295
-0.47797387196433316,-0.6009691386946637,-0.4653891820916902
-0.4999456652806652,-0.6417895088755304,-0.48451194191062147
-0.5243712039197583,-0.6847941699693035,-0.4993011443351246
-0.5512862321366231,-0.7299853322409592,-0.5094018963454823
-0.5807000389071458,-0.7772994577526864,-0.5144429963370495
-0.6125954579283474,-0.8266072603643294,-0.5140369341203683
-0.6469288676182849,-0.8777137057332072,-0.5077798909210937
-0.6836301911158889,-0.930358011313884,-0.4952517393800519
-0.7226028962813136,-0.984213646358681,-0.4760160435531569
-0.7637239956955199,-1.0388883319170823,-0.44962005891155626
-0.806843967443821,-1.0939243572362618,-0.415595358715354
-0.8517450206057424,-1.1488993310633024,-0.3737977294074216
-0.8982007259776416,-1.2029364140516023,-0.32387977461209094
