x,y,z
-1.1175215241460368,-1.3574894134906443,0.08572217793568226
-1.1598928520968195,-1.379150099802803,0.17315243467034946
-1.200153156418149,-1.3927227360877956,0.2652628248252409
-1.2375747801209576,-1.3972987244855,0.3607308542318397
-1.2714087259828466,-1.3921310284225659,0.45800468309563946
-1.3009079805504304,-1.3767007700617873,0.555334465015044
-1.3253555792175602,-1.3507751942424708,0.6508236885663194
-1.344095564350107,-1.3144525741308462,0.742499296108809
-1.356564909977753,-1.2681882193786165,0.8283964524413547
-1.3623239350251841,-1.2127969210950504,0.906651426522127
-1.3610825824745734,-1.1494293119902779,0.9755942847117933
-1.3527200803496637,-1.0795225901723327,1.0338324243049613
-1.3372959828458282,-1.0047292654739912,1.0803166118467469
-1.3150513714190781,-0.9268304298320251,1.1143831287164851
-1.2863999686765037,-0.8476419587495182,1.1357685499124965
-1.2519099296451681,-0.7689226599670027,1.1445970521365374
-1.2122779645844566,-0.6922926357803936,1.1413433430229984
-1.168298084070613,-0.6191682508557725,1.1267767820811807
-1.1208275671788197,-0.5507175410513057,1.1018936860648867
-1.070752730777473,-0.4878371787343567,1.0678450933492836
-1.018956773992556,-0.43114968736617365,1.0258665514534004
-0.9662914754337621,-0.38101778664012215,0.9772150901505636
-0.9135539321690158,-0.33757168415204364,0.9231168059105386
-0.8614689395174064,-0.3007447855653578,0.8647267377935619
-0.8106770876184819,-0.27031353743963116,0.8031012019296151
-0.7617282353055657,-0.24593775776409266,0.739181608745473
-0.7150797297937797,-0.22719865793738492,0.6737880553137141
-0.6710985684659283,-0.21363265508110202,0.6076206336073384
-0.6300666304973972,-0.20475989881505707,0.5412663500135588
-0.5921881188614475,-0.2001071226062583,0.4752097214066606
-0.5575984236099445,-0.199224947591515,0.40984541033773514
-0.5263737231848364,-0.20170011733424548,0.3454916128234089
-0.49854076336136877,-0.2071633451672597,0.28240326252531966
-0.47408637897180106,-0.21529354083458285,0.22078442996583236
-0.4529664417433734,-0.22581918158155395,0.16079955660499268
-0.43511402209687633,-0.23851753379765595,0.10258336544560276
-0.42044664035174417,-0.2532123390904437,0.04624943505818768
-0.40887255254826926,-0.2697704718403587,-0.008102479979189336
-0.4002960687132393,-0.2880979668956275,-0.06038024274303666
-0.39462193854454175,-0.30813571438975906,-0.1104940757423587
-0.3917588633665583,-0.32985502822773055,-0.15835207968951037
-0.3916222061599055,-0.35325321739444593,-0.20385636731408985
-0.39413597575916093,-0.37834922488029754,-0.24689966841412847
-0.3992341589758406,-0.405179346606965,-0.28736228574447686
-0.4068614671797528,-0.43379300066802895,-0.32510930771609736
-0.41697355318922447,-0.4642484837575293,-0.35998801208699627
-0.4295367413229827,-0.4966086252995228,-0.39182542463543246
-0.4445272990592628,-0.5309362293390039,-0.42042602866352485
-0.4619302636630034,-0.5672891790563643,-0.44556965600390663
-0.4817378220126647,-0.6057150688185867,-0.4670096292030488
-0.5039472272995624,-0.6462452247467125,-0.48447126904642657
-0.5285582229733443,-0.6888879785241475,-0.49765093277078076
-0.5555699331238717,-0.7336210732835364,-0.5062158069749803
-0.5849771705490356,-0.7803831087158001,-0.5098047453999173
-0.6167661105578479,-0.8290639800531983,-0.5080305140798091
-0.6509092820598161,-0.8794943384015533,-0.5004838815202501
-0.6873598401840717,-0.9314342049348654,-0.48674006326036157
-0.7260451095766498,-0.9845610157010255,-0.4663680882115995
-0.7668594280979839,-1.0384575630187602,-0.4389436833404323
-0.8096563805100516,-1.09260053625126,-0.40406625261529516
-0.8542405941886044,-1.1463506455227928,-0.361380428840711
-0.9003593760304858,-1.198945623028618,-0.31060247158874965
-0.9476946012614951,-1.2494977096760638,-0.251551438227692
-0.9958554164872875,-1.2969975025375224,-0.18418454064702683
-1.0443724808691182,-1.3403261918339717,-0.10863540583784514
-1.0926946228020096,-1.3782781651781346,-0.02525310156865279
-1.1401889080093286,-1.4095955996062344,0.06536116824941907
-1.1861451629319153,-1.4330159025845648,0.16232372865663303
-1.2297859332098713,-1.4473316415625712,0.26444921676936284
-1.270282639988082,-1.4514609323060035,0.3702475238288292
-1.3067782966277415,-1.4445242681159187,0.4779415256754973
-1.3384165592797546,-1.4259217337914218,0.5855089255844579
-1.3643761385590358,-1.3954028595693193,0.6907492691344186
-1.3839087749574275,-1.3531205024834916,0.7913741177333904
-1.3963782018288997,-1.2996605247113473,0.8851148902824733
-1.401296940036305,-1.2360409111493933,0.9698396270989496
-1.3983575380638102,-1.163677252307268,1.0436676201351265
-1.387455096699883,-1.084315757677424,1.1050701164548342
-1.3686986218116732,-0.9999393903035652,1.152946466003443
-1.34240985312803,-0.9126564290323731,1.1866680436333517
-1.3091095487531008,-0.8245829984367739,1.2060864856644695
-1.2694925374031945,-0.7377314339722054,1.2115074038426954
-1.2243939588179849,-0.6539148079020775,1.2036348758400908
-1.174749831063863,-0.5746749852953954,1.1834949454791892
-1.1215553377606737,-0.5012379174968418,1.1523477268288884
-1.0658240423221312,-0.4344962579424669,1.1115975072158126
-1.0085507092662622,-0.37501639751231614,1.0627088065481578
-0.9506796824185384,-0.3230650064963595,1.0071341633752655
-0.8930799759016421,-0.2786492168897979,0.9462569909141645
-0.8365274902498394,-0.24156455500799684,0.8813505968278381
-0.7816941483987672,-0.21144539423526876,0.813552659582272
-0.7291432911300326,-0.1878137602871186,0.7438532198350964
-0.6793303832520254,-0.17012353284708914,0.6730935713772692
-0.632607943112045,-0.15779825470794961,0.6019732353937677
-0.5892335899368906,-0.15026175980043943,0.5310623485735513
-0.5493801730899501,-0.14696160570816497,0.4608171594983803
-0.5131470731756085,-0.1473858344543475,0.391596795244018
-0.4805719201021854,-0.15107390972968826,0.32367994492812757
-0.4516421366626624,-0.15762282864598398,0.2572805518592207
-0.4263058728261766,-0.16668942638102813,0.19256197957476529
-0.404482036087491,-0.17798982531934082,0.1296494079178494
-0.38606924171038925,-0.1912968625243866,0.06864042547907356
-0.3709536017561572,-0.20643618838426758,0.009613924244231686
-0.35901534403820645,-0.22328158464721348,-0.047362515291806684
-0.3501343037212443,-0.24174991426981662,-0.10222652087132245
-0.34419436411243365,-0.261795995365735,-0.15491587022508746
-0.341086942459603,-0.28340758978803304,-0.20536425146903436
-0.3407136243679918,-0.3066006134872695,-0.2534976378866318
